"household_id","ind_id","rooms","tablet","males_under_12","males_over_12","males_tot","females_under_12","females_over_12","females_tot","ppl_under_12","ppl_over_12","ppl_total","years_of_schooling","wall_block_brick","wall_socket","wall_prefab_cement","wall_wood","floor_mos_cer_terr","floor_cement","floor_wood","ceiling","electric_public","electric_coop","toilet_sewer","toilet_septic","cookenergy_elec","cookenergy_gas","trash_truck","trash_burn","wall_bad","wall_reg","wall_good","roof_bad","roof_reg","roof_good","floor_bad","floor_reg","floor_good","disabled_ppl","male","female","under10","free","married","separated","single","hh_head","hh_spouse","hh_child","num_child","num_adults","num_65plus","num_hh_total","dependency_rate","male_hh_head_educ","female_hh_head_educ","meaneduc","educ_none","educ_primary_inc","educ_primary","educ_secondary_inc","educ_secondary","educ_undergrad","bedrooms","ppl_per_room","house_owned_full","house_owned_paying","house_rented","house_other","computer","television","num_mobilephones","region_central","region_Chorotega","region_pacifico","region_brunca","region_antlantica","region_huetar","urban_zone","rural_zone","age","Target","monthly_rent"
"41eab66c7","ID_e5fa22ef0",5,"0",0,2,2,0,1,1,0,3,3,11,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",0,3,1,3,11,1,16,11.666667,"0","0","0","0","1","0",3,1,"1","0","0","0","1","1",3,"1","0","0","0","0","0","1","0",29,4,NA
"41eab66c7","ID_ae98d1e9f",5,"0",0,2,2,0,1,1,0,3,3,15,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0",0,3,1,3,11,1,16,11.666667,"0","0","0","0","0","1",3,1,"1","0","0","0","1","1",3,"1","0","0","0","0","0","1","0",69,4,NA
"41eab66c7","ID_8f5440802",5,"0",0,2,2,0,1,1,0,3,3,9,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0",0,3,1,3,11,1,16,11.666667,"0","0","0","1","0","0",3,1,"1","0","0","0","1","1",3,"1","0","0","0","0","0","1","0",55,4,NA
"a74af6f3f","ID_aaf071973",4,"0",0,2,2,0,0,0,0,2,2,3,"1","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0",0,2,1,2,38,4,1,4.5,"0","1","0","0","0","0",2,1,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",74,2,NA
"a74af6f3f","ID_899439b16",4,"0",0,2,2,0,0,0,0,2,2,6,"1","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","0","0","1","1","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","1",0,2,1,2,38,4,1,4.5,"0","0","1","0","0","0",2,1,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",38,2,NA
"cfbb0e85a","ID_685a26550",5,"0",0,3,3,0,1,1,0,4,4,6,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0",0,4,2,4,38,7,1,5.5,"0","0","1","0","0","0",3,1.3333334,"1","0","0","0","0","0",3,"1","0","0","0","0","0","1","0",67,4,NA
"cfbb0e85a","ID_8551d2bf2",5,"0",0,3,3,0,1,1,0,4,4,6,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1",0,4,2,4,38,7,1,5.5,"0","0","1","0","0","0",3,1.3333334,"1","0","0","0","0","0",3,"1","0","0","0","0","0","1","0",30,4,NA
"cfbb0e85a","ID_883525ccd",5,"0",0,3,3,0,1,1,0,4,4,2,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0",0,4,2,4,38,7,1,5.5,"0","1","0","0","0","0",3,1.3333334,"1","0","0","0","0","0",3,"1","0","0","0","0","0","1","0",68,4,NA
"cfbb0e85a","ID_f1343a66a",5,"0",0,3,3,0,1,1,0,4,4,8,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1",0,4,2,4,38,7,1,5.5,"0","0","0","1","0","0",3,1.3333334,"1","0","0","0","0","0",3,"1","0","0","0","0","0","1","0",40,4,NA
"c876a0f62","ID_1d1e4e1a7",4,"0",0,1,1,0,1,1,0,2,2,8,"0","0","0","1","0","0","1","0","1","0","0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","1","1","0","0","0","0","0","1","1","0","0",0,2,1,2,38,9,1,7,"0","0","0","1","0","0",2,1,"1","0","0","0","0","0",0,"1","0","0","0","0","0","1","0",72,3,NA
"c876a0f62","ID_e19894aff",4,"0",0,1,1,0,1,1,0,2,2,6,"0","0","0","1","0","0","1","0","1","0","0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0",0,2,1,2,38,9,1,7,"0","0","1","0","0","0",2,1,"1","0","0","0","0","0",0,"1","0","0","0","0","0","1","0",64,3,NA
"b8c72c98a","ID_d3ff5b93f",4,"0",0,1,1,0,1,1,0,2,2,15,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",0,2,0,2,37,16,1,14,"0","0","0","0","0","1",2,1,"0","0","1","0","1","0",2,"1","0","0","0","0","0","1","0",42,4,200000
"b8c72c98a","ID_992288a92",4,"0",0,1,1,0,1,1,0,2,2,13,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",0,2,0,2,37,16,1,14,"0","0","0","0","0","1",2,1,"0","0","1","0","1","0",2,"1","0","0","0","0","0","1","0",22,4,200000
"65c8a014d","ID_78308d365",8,"1",1,1,2,0,3,3,1,4,5,15,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0",2,3,0,5,13,1,16,15.666667,"0","0","0","0","0","1",4,1.25,"1","0","0","0","1","0",4,"1","0","0","0","0","0","1","0",54,4,NA
"65c8a014d","ID_70b5a5291",8,"1",1,1,2,0,3,3,1,4,5,9,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1",2,3,0,5,13,1,16,15.666667,"0","0","0","1","0","0",4,1.25,"1","0","0","0","1","0",4,"1","0","0","0","0","0","1","0",35,4,NA
"65c8a014d","ID_8b981ace8",8,"1",1,1,2,0,3,3,1,4,5,12,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",2,3,0,5,13,1,16,15.666667,"0","0","0","0","0","0",4,1.25,"1","0","0","0","1","0",4,"1","0","0","0","0","0","1","0",20,4,NA
"65c8a014d","ID_f8f026fa1",8,"1",1,1,2,0,3,3,1,4,5,11,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1",2,3,0,5,13,1,16,15.666667,"0","0","0","0","0","0",4,1.25,"1","0","0","0","1","0",4,"1","0","0","0","0","0","1","0",18,4,NA
"65c8a014d","ID_08f5073d8",8,"1",1,1,2,0,3,3,1,4,5,0,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0",2,3,0,5,13,1,16,15.666667,"1","0","0","0","0","0",4,1.25,"1","0","0","0","1","0",4,"1","0","0","0","0","0","1","0",7,4,NA
"aa26db80a","ID_658dcecf0",5,"1",1,1,2,0,2,2,1,3,4,3,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1",1,3,0,4,8,1,10,9.666667,"0","1","0","0","0","0",3,1.3333334,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",9,4,NA
"aa26db80a","ID_57ab953fd",5,"1",1,1,2,0,2,2,1,3,4,12,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1",1,3,0,4,8,1,10,9.666667,"0","0","0","0","0","1",3,1.3333334,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",23,4,NA
"aa26db80a","ID_d89ec6013",5,"1",1,1,2,0,2,2,1,3,4,9,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0",1,3,0,4,8,1,10,9.666667,"0","0","0","1","0","0",3,1.3333334,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",49,4,NA
"aa26db80a","ID_068c6a363",5,"1",1,1,2,0,2,2,1,3,4,8,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0",1,3,0,4,8,1,10,9.666667,"0","0","0","1","0","0",3,1.3333334,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",25,4,NA
"784bf4109","ID_9e20c0e6f",4,"0",1,1,2,0,1,1,1,2,3,10,"0","0","1","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",1,2,0,3,11,11,1,9.5,"0","0","0","1","0","0",2,1.5,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",27,4,NA
"784bf4109","ID_f9f1f0a83",4,"0",1,1,2,0,1,1,1,2,3,0,"0","0","1","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1",1,2,0,3,11,11,1,9.5,"1","0","0","0","0","0",2,1.5,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",3,4,NA
"784bf4109","ID_aff615754",4,"0",1,1,2,0,1,1,1,2,3,9,"0","0","1","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",1,2,0,3,11,11,1,9.5,"0","0","0","1","0","0",2,1.5,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",31,4,NA
"d5471169a","ID_d018d538c",4,"0",0,0,0,0,1,1,0,1,1,9,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0",0,1,1,1,36,1,10,9,"0","0","0","1","0","0",2,0.5,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",66,4,NA
"83f445829","ID_2c37a6ea2",5,"1",2,1,3,1,1,2,3,2,5,0,"0","0","1","0","1","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1",3,2,0,5,22,7,1,9,"1","0","0","0","0","0",3,1.6666666,"0","0","1","0","0","1",3,"1","0","0","0","0","0","1","0",5,3,120000
"83f445829","ID_76a4446d1",5,"1",2,1,3,1,1,2,3,2,5,0,"0","0","1","0","1","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1",3,2,0,5,22,7,1,9,"1","0","0","0","0","0",3,1.6666666,"0","0","1","0","0","1",3,"1","0","0","0","0","0","1","0",0,3,120000
"83f445829","ID_74f23fb45",5,"1",2,1,3,1,1,2,3,2,5,2,"0","0","1","0","1","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1",3,2,0,5,22,7,1,9,"0","1","0","0","0","0",3,1.6666666,"0","0","1","0","0","1",3,"1","0","0","0","0","0","1","0",9,3,120000
"83f445829","ID_c9c42fd03",5,"1",2,1,3,1,1,2,3,2,5,12,"0","0","1","0","1","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","1","0",3,2,0,5,22,7,1,9,"0","0","0","0","0","1",3,1.6666666,"0","0","1","0","0","1",3,"1","0","0","0","0","0","1","0",29,3,120000
"83f445829","ID_040d7833a",5,"1",2,1,3,1,1,2,3,2,5,6,"0","0","1","0","1","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","1","0","0",3,2,0,5,22,7,1,9,"0","0","1","0","0","0",3,1.6666666,"0","0","1","0","0","1",3,"1","0","0","0","0","0","1","0",35,3,120000
"020713493","ID_34570a74c",7,"0",0,0,0,0,1,1,0,1,1,6,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0",0,1,1,1,36,1,7,6,"0","0","1","0","0","0",2,0.5,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",72,4,NA
"ed6e58135","ID_3e82bc6cf",6,"0",0,2,2,1,2,3,1,4,5,11,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",3,2,0,5,22,1,13,15,"0","0","0","0","1","0",4,1.25,"1","0","0","0","0","1",2,"1","0","0","0","0","0","1","0",21,4,NA
"ed6e58135","ID_a6a72968b",6,"0",0,2,2,1,2,3,1,4,5,0,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0",3,2,0,5,22,1,13,15,"1","0","0","0","0","0",4,1.25,"1","0","0","0","0","1",2,"1","0","0","0","0","0","1","0",1,4,NA
"ed6e58135","ID_bd01acd0e",6,"0",0,2,2,1,2,3,1,4,5,12,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0",3,2,0,5,22,1,13,15,"0","0","0","0","0","0",4,1.25,"1","0","0","0","0","1",2,"1","0","0","0","0","0","1","0",40,4,NA
"ed6e58135","ID_f7581dec7",6,"0",0,2,2,1,2,3,1,4,5,7,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",3,2,0,5,22,1,13,15,"0","0","0","1","0","0",4,1.25,"1","0","0","0","0","1",2,"1","0","0","0","0","0","1","0",15,4,NA
"ed6e58135","ID_e5f9ebe41",6,"0",0,2,2,1,2,3,1,4,5,7,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1",3,2,0,5,22,1,13,15,"0","0","0","1","0","0",4,1.25,"1","0","0","0","0","1",2,"1","0","0","0","0","0","1","0",18,4,NA
"721c3cf64","ID_a8beeeda9",5,"0",0,2,2,0,2,2,0,4,4,11,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",0,4,0,4,37,17,1,14.75,"0","0","0","0","1","0",3,1.3333334,"1","0","0","0","1","1",4,"1","0","0","0","0","0","1","0",35,4,NA
"721c3cf64","ID_1ae01eaa0",5,"0",0,2,2,0,2,2,0,4,4,15,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1",0,4,0,4,37,17,1,14.75,"0","0","0","0","0","1",3,1.3333334,"1","0","0","0","1","1",4,"1","0","0","0","0","0","1","0",28,4,NA
"721c3cf64","ID_035047813",5,"0",0,2,2,0,2,2,0,4,4,16,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",0,4,0,4,37,17,1,14.75,"0","0","0","0","0","1",3,1.3333334,"1","0","0","0","1","1",4,"1","0","0","0","0","0","1","0",53,4,NA
"721c3cf64","ID_ce8783e82",5,"0",0,2,2,0,2,2,0,4,4,17,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",0,4,0,4,37,17,1,14.75,"0","0","0","0","0","1",3,1.3333334,"1","0","0","0","1","1",4,"1","0","0","0","0","0","1","0",54,4,NA
"9d28f9cdf","ID_2e08a6ac0",7,"1",1,1,2,1,1,2,2,2,4,4,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",2,2,0,4,38,12,1,14,"0","1","0","0","0","0",3,1.3333334,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",11,4,NA
"9d28f9cdf","ID_2e5ff8d56",7,"1",1,1,2,1,1,2,2,2,4,17,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",2,2,0,4,38,12,1,14,"0","0","0","0","0","0",3,1.3333334,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",40,4,NA
"9d28f9cdf","ID_d2f6ab6ca",7,"1",1,1,2,1,1,2,2,2,4,11,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",2,2,0,4,38,12,1,14,"0","0","0","0","1","0",3,1.3333334,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",50,4,NA
"9d28f9cdf","ID_878e5589d",7,"1",1,1,2,1,1,2,2,2,4,0,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1",2,2,0,4,38,12,1,14,"1","0","0","0","0","0",3,1.3333334,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",5,4,NA
"b4ddde3e1","ID_01851fd00",4,"0",0,0,0,0,3,3,0,3,3,8,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","1",0,3,0,3,37,1,14,11.333333,"0","0","0","0","0","0",2,1.5,"0","0","1","0","0","0",3,"1","0","0","0","0","0","1","0",27,4,250000
"b4ddde3e1","ID_5b989100e",4,"0",0,0,0,0,3,3,0,3,3,13,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0",0,3,0,3,37,1,14,11.333333,"0","0","0","0","0","1",2,1.5,"0","0","1","0","0","0",3,"1","0","0","0","0","0","1","0",55,4,250000
"b4ddde3e1","ID_b18bcff05",4,"0",0,0,0,0,3,3,0,3,3,13,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0",0,3,0,3,37,1,14,11.333333,"0","0","0","0","0","1",2,1.5,"0","0","1","0","0","0",3,"1","0","0","0","0","0","1","0",58,4,250000
"6597f05d4","ID_88ab33cbc",5,"0",0,1,1,1,1,2,1,2,3,17,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",1,2,0,3,11,18,1,15.5,"0","0","0","0","0","0",2,1.5,"0","1","0","0","1","0",2,"1","0","0","0","0","0","1","0",39,4,70000
"6597f05d4","ID_e5fcc8bda",5,"0",0,1,1,1,1,2,1,2,3,0,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1",1,2,0,3,11,18,1,15.5,"1","0","0","0","0","0",2,1.5,"0","1","0","0","1","0",2,"1","0","0","0","0","0","1","0",3,4,70000
"6597f05d4","ID_a7beffa50",5,"0",0,1,1,1,1,2,1,2,3,14,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",1,2,0,3,11,18,1,15.5,"0","0","0","0","0","1",2,1.5,"0","1","0","0","1","0",2,"1","0","0","0","0","0","1","0",38,4,70000
"d2e45f8ad","ID_64a3f8bbc",7,"0",0,0,0,0,2,2,0,2,2,3,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","0","0","0","1","0","0",0,1,1,1,36,1,4,3,"0","1","0","0","0","0",3,0.66666669,"1","0","0","0","0","0",0,"1","0","0","0","0","0","1","0",89,3,NA
"26d3a0e9b","ID_9bc8870b9",3,"0",0,0,0,0,1,1,0,1,1,11,"1","0","0","0","1","0","0","1","1","0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0",0,1,1,1,36,1,12,11,"0","0","0","0","1","0",1,1,"0","0","1","0","0","0",1,"1","0","0","0","0","0","1","0",80,3,150000
"680ceb47c","ID_b623ce46e",7,"1",0,0,0,0,2,2,0,2,2,17,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","1","0","0",0,2,0,2,37,1,18,16,"0","0","0","0","0","0",2,1,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",57,4,NA
"680ceb47c","ID_f29c91816",7,"1",0,0,0,0,2,2,0,2,2,15,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","1",0,2,0,2,37,1,18,16,"0","0","0","0","0","1",2,1,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",34,4,NA
"63f190196","ID_252e7b295",6,"1",0,2,2,0,2,2,0,4,4,10,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1",2,2,0,4,38,16,1,14.5,"0","0","0","1","0","0",3,1.3333334,"1","0","0","0","1","0",4,"1","0","0","0","0","0","1","0",16,4,NA
"63f190196","ID_16ede5e51",6,"1",0,2,2,0,2,2,0,4,4,14,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",2,2,0,4,38,16,1,14.5,"0","0","0","0","0","1",3,1.3333334,"1","0","0","0","1","0",4,"1","0","0","0","0","0","1","0",50,4,NA
"63f190196","ID_67e6e8997",6,"1",0,2,2,0,2,2,0,4,4,15,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",2,2,0,4,38,16,1,14.5,"0","0","0","0","0","1",3,1.3333334,"1","0","0","0","1","0",4,"1","0","0","0","0","0","1","0",44,4,NA
"63f190196","ID_6e0424190",6,"1",0,2,2,0,2,2,0,4,4,8,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",2,2,0,4,38,16,1,14.5,"0","0","0","1","0","0",3,1.3333334,"1","0","0","0","1","0",4,"1","0","0","0","0","0","1","0",14,4,NA
"79ce11281","ID_32b4286b1",6,"0",0,2,2,0,1,1,0,3,3,14,"0","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1",0,3,2,3,25,18,1,14.666667,"0","0","0","0","0","1",3,1,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",51,4,NA
"79ce11281","ID_13d6e3208",6,"0",0,2,2,0,1,1,0,3,3,17,"0","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",0,3,2,3,25,18,1,14.666667,"0","0","0","0","0","0",3,1,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",76,4,NA
"79ce11281","ID_827d86c9c",6,"0",0,2,2,0,1,1,0,3,3,13,"0","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",0,3,2,3,25,18,1,14.666667,"0","0","0","0","0","1",3,1,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",72,4,NA
"9008cdd21","ID_73cccdbc9",5,"1",0,1,1,0,1,1,0,2,2,6,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",0,2,0,2,37,7,1,7.5,"0","0","1","0","0","0",3,0.66666669,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",60,4,NA
"9008cdd21","ID_561b8c367",5,"1",0,1,1,0,1,1,0,2,2,9,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",0,2,0,2,37,7,1,7.5,"0","0","0","1","0","0",3,0.66666669,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",56,4,NA
"4ce4d1653","ID_2dd7a7f73",4,"0",0,0,0,0,1,1,0,1,1,6,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0",0,1,1,1,36,1,7,6,"0","0","1","0","0","0",2,0.5,"0","0","0","1","0","0",1,"1","0","0","0","0","0","1","0",77,3,NA
"75ded0986","ID_e890febf4",5,"0",0,2,2,0,1,1,0,3,3,10,"0","0","0","1","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",1,2,0,3,11,11,1,8,"0","0","0","1","0","0",2,1.5,"1","0","0","0","0","0",3,"1","0","0","0","0","0","1","0",43,4,NA
"75ded0986","ID_be5811610",5,"0",0,2,2,0,1,1,0,3,3,6,"0","0","0","1","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",1,2,0,3,11,11,1,8,"0","0","1","0","0","0",2,1.5,"1","0","0","0","0","0",3,"1","0","0","0","0","0","1","0",41,4,NA
"75ded0986","ID_0850632d6",5,"0",0,2,2,0,1,1,0,3,3,7,"0","0","0","1","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0",1,2,0,3,11,11,1,8,"0","0","0","1","0","0",2,1.5,"1","0","0","0","0","0",3,"1","0","0","0","0","0","1","0",13,4,NA
"7d35518b5","ID_866300303",5,"0",1,1,2,1,1,2,2,2,4,4,"0","0","1","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",2,2,0,4,38,8,1,6.5,"0","1","0","0","0","0",3,1.3333334,"0","1","0","0","0","1",3,"1","0","0","0","0","0","1","0",11,2,175000
"7d35518b5","ID_061bdd9f3",5,"0",1,1,2,1,1,2,2,2,4,6,"0","0","1","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",2,2,0,4,38,8,1,6.5,"0","0","1","0","0","0",3,1.3333334,"0","1","0","0","0","1",3,"1","0","0","0","0","0","1","0",28,2,175000
